116586.408,122786.246,116998.534,114380.33,116992.227,118665.961,10420.858,132768.502,21490.265,118111.711,113771.08,36951.935,86189.148,99829.084,115406.312,115034.601,106193.334,112426.231,118025.427,0,115915.337,133281.78,128401.001,120077.019,116196.025,106659.996,103520.296,122014.493,114648.595,116946.265
12453.772,10405.526,6874.145,12047.514,12510.293,3821.137,105522.574,18423.426,98260.51,9929.965,11758.653,78988.408,45785.083,16382.908,1814.048,4016.52,10013.129,9256.452,8865.942,115915.337,0,22718.405,16769.94,5229.085,824.924,10205.753,12774.166,9803.642,12362.058,15408.912
32582.195,12452.758,17903.537,18981.295,32424.226,22922.126,122873.857,23640.782,117192.842,29361.015,19625.187,96889.254,53241.44,34993.428,21956.969,21000.043,29410.019,31488.786,16235.173,133281.78,22718.405,0,5957.054,22562.774,23065.45,28247.234,31570.661,13162.055,18684.436,16431.917
27007.504,6512.953,12119.203,14096.166,26876.909,17146.91,117982.821,20277.167,111953.064,23810.733,14669.578,91834.967,50165.021,29447.067,16003.03,15102.939,23671.496,25621.779,10613.727,128401.001,16769.94,5957.054,0,16912.561,17133.318,22612.073,25938.333,7240.142,13871.045,12475.929
10107.049,11532.259,10547.12,16327.605,9996.203,1498.309,109709.689,13364.49,102048.588,6946.103,16178.315,83125.416,51010.741,21145.79,6791.9,8742.378,14922.228,9486.955,12130.884,120077.019,5229.085,22562.774,16912.561,0,4552.851,15328.833,17656.967,11226.25,16573.08,19078.274
11680.35,10852.016,7617.817,12862.03,11727.745,3098.451,105808.866,17846.449,98451.023,9116.871,12578.888,79259.283,46500.809,16808.435,2638.208,4837.614,10484.639,8681.777,9580.045,116196.025,824.924,23065.45,17133.318,4552.851,0,10790.584,13240.491,10284.267,13173.35,16187.741
19028.022,16415.998,10568.26,10552.506,19271.962,13844.996,96244.827,28626.058,89608.842,17798.535,9861.884,69842.665,36109.022,6905.795,9130.656,8391.066,1876.287,13725.283,12023.111,106659.996,10205.753,28247.234,22612.073,15328.833,10790.584,0,3327.232,15635.534,10973.044,14652.369
19775.772,19719.838,13879.28,13624.336,20069.926,16158.786,93109.593,31021.254,86349.265,19062.29,12922.454,66666.821,34890.992,3691.807,11972.554,11531.315,2761.047,14263.654,15349.918,103520.296,12774.166,31570.661,25938.333,17656.967,13240.491,3327.232,0,18939.997,14034.852,17633.562
21147.05,780.702,5071.273,8933.181,21087.568,11006.977,111593.808,19147.797,105212.366,18097.286,9279.595,85300.827,46212.314,22532.508,8840.729,7865.84,16559.081,18950.139,4135.441,122014.493,9803.642,13162.055,7240.142,11226.25,10284.267,15635.534,18939.997,0,8895.464,9531.889
24740.832,9493.24,6080.067,426.76,24825.078,15601.428,104235.436,27394.652,98531.27,22290.22,1113.525,78206.575,37319.304,16999.511,10567.646,8365.578,12635.019,20735.99,5119.705,114648.595,12362.058,18684.436,13871.045,16573.08,13173.35,10973.044,14034.852,8895.464,0,3734.337
27862.681,9891.055,8636.136,4160.91,27915.383,18294.067,106547.443,28667.737,101202.234,25238.736,4818.8,80703.024,37726.077,20431.616,13682.024,11545.466,16346.89,24150.275,6956.856,116946.265,15408.912,16431.917,12475.929,19078.274,16187.741,14652.369,17633.562,9531.889,3734.337,0
